Kuupäev,Fond.PIK,Lühinimi,ISIN,Invest..arv,Muutus..
24.09.2020,LHV Pensionifond S,LSK00,EE3600019824,8722,-14.26
25.09.2020,LHV Pensionifond S,LSK00,EE3600019824,8723,-14.25
28.09.2020,LHV Pensionifond S,LSK00,EE3600019824,8720,-14.28
29.09.2020,LHV Pensionifond S,LSK00,EE3600019824,8718,-14.3
30.09.2020,LHV Pensionifond S,LSK00,EE3600019824,8718,-14.3
01.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8719,-14.29
02.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8716,-14.32
05.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8712,-14.36
06.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8711,-14.37
07.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8708,-14.4
08.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8705,-14.43
09.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8700,-14.48
12.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8695,-14.53
13.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8692,-14.56
14.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8690,-14.58
15.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8683,-14.65
16.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8680,-14.68
19.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8676,-14.72
20.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8668,-14.79
21.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8659,-14.88
22.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8652,-14.95
23.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8648,-14.99
26.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8643,-15.04
27.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8639,-15.08
28.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8637,-15.1
29.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8634,-15.13
30.10.2020,LHV Pensionifond S,LSK00,EE3600019824,8627,-15.2
02.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8619,-15.28
03.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8616,-15.31
04.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8617,-15.3
05.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8615,-15.32
06.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8610,-15.36
09.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8603,-15.43
10.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8599,-15.47
11.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8598,-15.48
12.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8596,-15.5
13.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8596,-15.5
16.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8587,-15.59
17.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8581,-15.65
18.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8576,-15.7
19.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8573,-15.73
20.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8570,-15.76
23.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8561,-15.85
24.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8557,-15.89
25.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8555,-15.9
26.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8550,-15.95
27.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8548,-15.97
30.11.2020,LHV Pensionifond S,LSK00,EE3600019824,8540,-16.05
01.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8539,-16.06
02.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8539,-16.06
03.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8536,-16.09
04.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8531,-16.14
07.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8524,-16.21
08.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8520,-16.25
09.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8514,-16.31
10.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8509,-16.36
11.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8504,-16.41
14.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8490,-16.54
15.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8484,-16.6
16.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8481,-16.63
17.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8480,-16.64
18.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8478,-16.66
21.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8470,-16.74
22.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8467,-16.77
23.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8464,-16.8
28.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8431,-17.12
29.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8422,-17.21
30.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8420,-17.23
31.12.2020,LHV Pensionifond S,LSK00,EE3600019824,8417,-17.26
04.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8409,-17.34
05.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8406,-17.37
06.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8402,-17.41
07.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8400,-17.43
08.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8397,-17.46
11.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8390,-17.53
12.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8387,-17.56
13.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8384,-17.59
14.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8381,-17.62
15.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8377,-17.65
18.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8373,-17.69
19.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8371,-17.71
20.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8370,-17.72
21.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8366,-17.76
22.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8366,-17.76
25.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8357,-17.85
26.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8357,-17.85
27.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8353,-17.89
28.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8355,-17.87
29.01.2021,LHV Pensionifond S,LSK00,EE3600019824,8355,-17.87
01.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8351,-17.91
02.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8350,-17.92
03.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8344,-17.98
04.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8342,-18
05.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8342,-18
08.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8334,-18.08
09.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8332,-18.1
10.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8329,-18.13
11.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8322,-18.2
12.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8319,-18.22
15.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8313,-18.28
16.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8310,-18.31
17.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8306,-18.35
18.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8304,-18.37
19.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8296,-18.45
22.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8293,-18.48
23.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8290,-18.51
25.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8283,-18.58
26.02.2021,LHV Pensionifond S,LSK00,EE3600019824,8281,-18.6
01.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8274,-18.67
02.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8274,-18.67
03.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8267,-18.74
04.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8264,-18.77
05.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8261,-18.79
08.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8257,-18.83
09.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8256,-18.84
10.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8251,-18.89
11.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8242,-18.98
12.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8235,-19.05
15.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8231,-19.09
16.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8229,-19.11
17.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8227,-19.13
18.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8226,-19.14
19.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8222,-19.18
22.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8219,-19.21
23.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8218,-19.22
24.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8218,-19.22
25.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8215,-19.25
26.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8214,-19.26
29.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8207,-19.33
30.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8199,-19.4
31.03.2021,LHV Pensionifond S,LSK00,EE3600019824,8189,-19.5
01.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8182,-19.57
05.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8176,-19.63
06.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8174,-19.65
07.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8171,-19.68
08.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8164,-19.75
09.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8162,-19.77
12.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8157,-19.82
13.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8154,-19.85
14.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8150,-19.89
15.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8149,-19.9
16.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8148,-19.91
19.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8147,-19.92
20.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8144,-19.94
21.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8144,-19.94
22.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8141,-19.97
23.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8136,-20.02
26.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8129,-20.09
27.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8127,-20.11
28.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8125,-20.13
29.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8121,-20.17
30.04.2021,LHV Pensionifond S,LSK00,EE3600019824,8121,-20.17
03.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8120,-20.18
04.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8117,-20.21
05.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8114,-20.24
06.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8112,-20.26
07.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8108,-20.3
10.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8107,-20.31
11.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8102,-20.36
12.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8102,-20.36
13.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8102,-20.36
14.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8100,-20.38
17.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8099,-20.39
18.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8095,-20.43
19.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8094,-20.44
20.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8092,-20.46
21.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8091,-20.47
24.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8087,-20.51
25.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8087,-20.51
26.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8083,-20.54
27.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8080,-20.57
28.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8078,-20.59
31.05.2021,LHV Pensionifond S,LSK00,EE3600019824,8072,-20.65
01.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8073,-20.64
02.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8068,-20.69
03.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8064,-20.73
04.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8063,-20.74
07.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8059,-20.78
08.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8058,-20.79
09.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8053,-20.84
10.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8052,-20.85
11.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8053,-20.84
14.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8048,-20.89
15.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8046,-20.91
16.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8041,-20.96
17.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8032,-21.05
18.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8027,-21.1
21.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8026,-21.1
22.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8026,-21.1
25.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8022,-21.14
28.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8015,-21.21
30.06.2021,LHV Pensionifond S,LSK00,EE3600019824,8007,-21.29
01.07.2021,LHV Pensionifond S,LSK00,EE3600019824,8004,-21.32
02.07.2021,LHV Pensionifond S,LSK00,EE3600019824,8003,-21.33
05.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7996,-21.4
06.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7990,-21.46
07.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7984,-21.52
08.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7980,-21.56
09.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7976,-21.6
12.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7972,-21.64
13.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7968,-21.68
14.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7965,-21.7
15.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7963,-21.72
16.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7960,-21.75
19.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7951,-21.84
20.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7944,-21.91
21.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7938,-21.97
22.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7933,-22.02
23.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7926,-22.09
26.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7921,-22.14
27.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7911,-22.24
28.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7904,-22.3
29.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7900,-22.34
30.07.2021,LHV Pensionifond S,LSK00,EE3600019824,7891,-22.43
02.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7116,-30.05
03.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7115,-30.06
04.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7112,-30.09
05.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7111,-30.1
06.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7109,-30.12
09.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7102,-30.19
10.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7099,-30.22
11.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7099,-30.22
12.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7096,-30.25
13.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7094,-30.27
16.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7088,-30.33
17.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7084,-30.36
18.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7081,-30.39
19.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7077,-30.43
23.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7068,-30.52
24.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7066,-30.54
25.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7064,-30.56
26.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7062,-30.58
27.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7060,-30.6
30.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7057,-30.63
31.08.2021,LHV Pensionifond S,LSK00,EE3600019824,7050,-30.7
01.09.2021,LHV Pensionifond S,LSK00,EE3600019824,7008,-31.11
02.09.2021,LHV Pensionifond S,LSK00,EE3600019824,7005,-31.14
03.09.2021,LHV Pensionifond S,LSK00,EE3600019824,7000,-31.19
06.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6992,-31.27
07.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6988,-31.31
08.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6981,-31.38
09.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6977,-31.42
10.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6975,-31.44
13.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6969,-31.5
14.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6962,-31.56
15.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6957,-31.61
16.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6954,-31.64
17.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6949,-31.69
20.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6942,-31.76
21.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6939,-31.79
22.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6932,-31.86
23.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6928,-31.9
24.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6922,-31.96
27.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6918,-32
28.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6914,-32.04
29.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6911,-32.07
30.09.2021,LHV Pensionifond S,LSK00,EE3600019824,6909,-32.08
01.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6903,-32.14
04.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6896,-32.21
05.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6893,-32.24
06.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6893,-32.24
07.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6891,-32.26
08.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6888,-32.29
11.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6881,-32.36
12.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6880,-32.37
13.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6878,-32.39
14.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6876,-32.41
15.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6873,-32.44
18.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6874,-32.43
19.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6870,-32.47
20.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6865,-32.52
21.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6863,-32.54
22.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6856,-32.61
25.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6850,-32.66
26.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6848,-32.68
27.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6845,-32.71
28.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6842,-32.74
29.10.2021,LHV Pensionifond S,LSK00,EE3600019824,6838,-32.78
01.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6827,-32.89
02.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6827,-32.89
03.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6826,-32.9
04.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6825,-32.91
05.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6826,-32.9
08.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6823,-32.93
09.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6822,-32.94
10.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6819,-32.97
11.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6814,-33.02
12.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6812,-33.04
15.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6802,-33.14
16.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6796,-33.2
17.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6795,-33.21
18.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6791,-33.24
19.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6785,-33.3
22.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6775,-33.4
23.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6762,-33.53
24.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6760,-33.55
25.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6756,-33.59
26.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6754,-33.61
29.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6752,-33.63
30.11.2021,LHV Pensionifond S,LSK00,EE3600019824,6744,-33.71
01.12.2021,LHV Pensionifond S,LSK00,EE3600019824,6739,-33.76
02.12.2021,LHV Pensionifond S,LSK00,EE3600019824,6661,-34.52
03.12.2021,LHV Pensionifond S,LSK00,EE3600019824,6660,-34.53
06.12.2021,LHV Pensionifond S,LSK00,EE3600019824,6657,-34.56
07.12.2021,LHV Pensionifond S,LSK00,EE3600019824,6654,-34.59
08.12.2021,LHV Pensionifond S,LSK00,EE3600019824,6652,-34.61
09.12.2021,LHV Pensionifond S,LSK00,EE3600019824,6651,-34.62
10.12.2021,LHV Pensionifond S,LSK00,EE3600019824,6651,-34.62
13.12.2021,LHV Pensionifond S,LSK00,EE3600019824,6649,-34.64
14.12.2021,LHV Pensionifond S,LSK00,EE3600019824,6646,-34.67
15.12.2021,LHV Pensionifond S,LSK00,EE3600019824,6645,-34.68
16.12.2021,LHV Pensionifond S,LSK00,EE3600019824,5948,-41.53
17.12.2021,LHV Pensionifond S,LSK00,EE3600019824,5947,-41.54
20.12.2021,LHV Pensionifond S,LSK00,EE3600019824,5940,-41.61
21.12.2021,LHV Pensionifond S,LSK00,EE3600019824,5938,-41.63
22.12.2021,LHV Pensionifond S,LSK00,EE3600019824,5937,-41.64
23.12.2021,LHV Pensionifond S,LSK00,EE3600019824,5935,-41.66
27.12.2021,LHV Pensionifond S,LSK00,EE3600019824,5929,-41.72
28.12.2021,LHV Pensionifond S,LSK00,EE3600019824,5925,-41.76
29.12.2021,LHV Pensionifond S,LSK00,EE3600019824,5918,-41.83
30.12.2021,LHV Pensionifond S,LSK00,EE3600019824,5915,-41.86
31.12.2021,LHV Pensionifond S,LSK00,EE3600019824,5916,-41.85
03.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5779,-43.19
04.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5777,-43.21
05.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5777,-43.21
06.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5777,-43.21
07.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5775,-43.23
10.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5772,-43.26
11.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5771,-43.27
12.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5765,-43.33
13.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5762,-43.36
14.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5757,-43.41
17.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5751,-43.47
18.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5746,-43.52
19.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5743,-43.55
20.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5739,-43.59
21.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5733,-43.64
24.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5726,-43.71
25.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5718,-43.79
26.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5716,-43.81
27.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5715,-43.82
28.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5714,-43.83
31.01.2022,LHV Pensionifond S,LSK00,EE3600019824,5706,-43.91
01.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5703,-43.94
02.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5701,-43.96
03.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5698,-43.99
04.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5694,-44.03
07.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5690,-44.07
08.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5689,-44.08
09.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5688,-44.09
10.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5688,-44.09
11.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5685,-44.12
14.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5682,-44.15
15.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5677,-44.2
16.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5676,-44.21
17.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5675,-44.22
18.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5674,-44.22
21.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5672,-44.24
22.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5669,-44.27
23.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5669,-44.27
25.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5669,-44.27
28.02.2022,LHV Pensionifond S,LSK00,EE3600019824,5666,-44.3
01.03.2022,LHV Pensionifond S,LSK00,EE3600019824,5665,-44.31
02.03.2022,LHV Pensionifond S,LSK00,EE3600019824,5661,-44.35
03.03.2022,LHV Pensionifond S,LSK00,EE3600019824,5660,-44.36
04.03.2022,LHV Pensionifond S,LSK00,EE3600019824,5657,-44.39
07.03.2022,LHV Pensionifond S,LSK00,EE3600019824,5653,-44.43
