Kuupäev,Fond,Lühinimi,ISIN,Maht,Muutus..
07.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8190138,55.85
08.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8190138,55.85
09.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8180927,55.67
10.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8219284,56.4
11.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8186776,55.78
12.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8231311,56.63
13.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8233870,56.68
14.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8233870,56.68
15.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8233870,56.68
16.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8231975,56.64
17.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8332933,58.56
18.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8354958,58.98
19.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8317928,58.28
20.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8311450,58.16
21.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8311450,58.16
22.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8311450,58.16
23.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8350712,58.9
24.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8347469,58.84
25.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8308729,58.1
26.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8432643,60.46
27.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8516965,62.07
28.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8516965,62.07
29.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8516965,62.07
30.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8525600,62.23
01.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,8525600,62.23
02.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,9869086,87.8
03.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,9798251,86.45
04.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,9916403,88.7
05.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,9916403,88.7
06.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,9916403,88.7
07.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,9977439,89.86
08.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10002693,90.34
09.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10029010,90.84
10.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10134287,92.84
11.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10111214,92.4
12.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10111214,92.4
13.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10111214,92.4
14.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10094471,92.08
15.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10045472,91.15
16.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10154585,93.23
17.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10147782,93.1
18.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10138079,92.91
19.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10138079,92.91
20.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10138079,92.91
21.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10192102,93.94
22.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10224186,94.55
23.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10253285,95.11
24.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10224867,94.57
25.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10316765,96.31
26.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10316765,96.31
27.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10316765,96.31
28.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10350461,96.96
29.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10313245,96.25
30.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10318211,96.34
31.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10280743,95.63
01.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10354020,97.02
02.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10354020,97.02
03.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10354020,97.02
04.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10400004,97.9
05.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10417086,98.22
06.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10406726,98.03
07.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10332073,96.61
08.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10374095,97.41
09.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10374095,97.41
10.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10374095,97.41
11.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10370121,97.33
12.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10371804,97.36
13.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10369760,97.32
14.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10427241,98.42
15.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10409300,98.08
16.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10409300,98.08
17.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10409300,98.08
18.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10362748,97.19
19.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10322298,96.42
20.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10381579,97.55
21.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10341799,96.79
22.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10355611,97.05
23.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10355611,97.05
24.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10355611,97.05
25.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10185778,93.82
26.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10235626,94.77
27.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10251638,95.08
28.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10239205,94.84
29.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10306812,96.13
30.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10306812,96.13
01.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10306812,96.13
02.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10251061,95.06
03.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10298723,95.97
04.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10297682,95.95
05.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10286487,95.74
06.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10348445,96.92
07.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10348445,96.92
08.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10348445,96.92
09.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10407528,98.04
10.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10447540,98.8
11.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10349211,96.93
12.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10448837,98.83
13.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10491247,99.63
14.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10491247,99.63
15.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10491247,99.63
16.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10413845,98.16
17.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10470317,99.24
18.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10541383,100.59
19.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10548657,100.73
20.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10532097,100.41
21.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10532097,100.41
22.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10532097,100.41
23.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10490804,99.63
24.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10590415,101.52
25.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10677756,103.18
26.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10694608,103.5
27.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10732873,104.23
28.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10732873,104.23
29.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10732873,104.23
30.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10653333,102.72
31.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10691559,103.45
01.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10686312,103.35
02.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10688764,103.39
03.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10776796,105.07
04.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10776796,105.07
05.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10776796,105.07
06.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10796181,105.44
07.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10814400,105.78
08.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10798339,105.48
09.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10810875,105.72
10.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10798922,105.49
11.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10798922,105.49
12.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10798922,105.49
13.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10748802,104.54
14.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10814826,105.79
15.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10751572,104.59
16.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10820512,105.9
17.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10829938,106.08
18.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10829938,106.08
19.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10829938,106.08
20.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10829938,106.08
21.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10848240,106.43
22.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10806140,105.63
23.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10790070,105.32
24.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10843205,106.33
25.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10843205,106.33
26.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10843205,106.33
27.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10910977,107.62
28.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10880470,107.04
29.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10951859,108.4
30.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10861185,106.67
31.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10883997,107.11
01.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10883997,107.11
02.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,10883997,107.11
03.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11838605,125.27
04.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11782418,124.2
05.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11711987,122.86
06.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11665741,121.98
07.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11697053,122.58
08.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11697053,122.58
09.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11697053,122.58
10.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11636526,121.43
11.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11652262,121.73
12.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11681069,122.28
13.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11698719,122.61
14.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11760660,123.79
15.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11760660,123.79
16.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11760660,123.79
17.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11729532,123.2
18.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11786860,124.29
19.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11833828,125.18
20.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11829763,125.11
21.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11906063,126.56
22.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11906063,126.56
23.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11906063,126.56
24.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11795507,124.45
25.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11841849,125.34
26.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11896536,126.38
27.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11964189,127.66
28.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11962797,127.64
29.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11962797,127.64
30.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11962797,127.64
01.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,12038112,129.07
02.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11962448,127.63
03.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11972394,127.82
04.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11800671,124.55
05.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11738974,123.38
06.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11738974,123.38
07.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11738974,123.38
08.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11748279,123.55
09.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11796361,124.47
10.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11578683,120.33
11.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11305410,115.13
12.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11337314,115.73
13.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11337314,115.73
14.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11337314,115.73
15.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11331573,115.63
16.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11449363,117.87
17.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11509092,119
18.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11467922,118.22
19.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11520313,119.22
20.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11520313,119.22
21.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11520313,119.22
22.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11536421,119.52
23.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11327393,115.55
24.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11399162,116.91
25.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11472625,118.31
26.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11351633,116.01
27.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11351633,116.01
28.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11351633,116.01
29.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11408046,117.08
30.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11434694,117.59
31.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11618941,121.09
01.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11664831,121.97
02.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11654633,121.77
03.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11654633,121.77
04.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11654633,121.77
05.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11691312,122.47
06.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11714296,122.91
07.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11829166,125.09
08.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11873233,125.93
09.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11818796,124.9
10.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11818796,124.9
11.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11818796,124.9
12.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11787530,124.3
13.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11829812,125.11
14.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11732998,123.26
15.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11758900,123.76
16.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11741838,123.43
17.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11741838,123.43
18.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11741838,123.43
19.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11687917,122.41
20.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11583826,120.43
21.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11700931,122.65
22.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11595470,120.65
23.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11699857,122.63
24.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11699857,122.63
25.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11699857,122.63
26.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11779228,124.14
27.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11863614,125.75
28.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11946651,127.33
29.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11969290,127.76
30.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11992311,128.2
01.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11992311,128.2
02.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11992311,128.2
03.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,12131515,130.85
04.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,12097458,130.2
05.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11961250,127.61
06.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11653629,121.75
07.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11775207,124.07
08.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11775207,124.07
09.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11775207,124.07
10.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11518640,119.18
11.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11736510,123.33
12.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11833904,125.18
13.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11805470,124.64
14.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11791838,124.38
15.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11791838,124.38
16.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11791838,124.38
17.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11662451,121.92
18.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11566046,120.09
19.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11539732,119.59
20.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11320600,115.42
21.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11330457,115.6
22.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11330457,115.6
23.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11330457,115.6
24.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11330457,115.6
25.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11330457,115.6
26.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11330457,115.6
27.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11153521,112.24
28.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11315210,115.31
29.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11315210,115.31
30.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11315210,115.31
31.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,11348197,115.94
01.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,11348197,115.94
02.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,11691713,122.48
03.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,11587190,120.49
04.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,11804375,124.62
05.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,11804375,124.62
06.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,11804375,124.62
07.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,11842137,125.34
08.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,11912685,126.68
09.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,11973997,127.85
10.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12040931,129.12
11.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12101741,130.28
12.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12101741,130.28
13.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12101741,130.28
14.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12059382,129.47
15.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12229657,132.71
16.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12327593,134.58
17.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12366654,135.32
18.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12557728,138.96
19.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12557728,138.96
20.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12557728,138.96
21.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12527771,138.39
22.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12483367,137.54
23.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12457285,137.05
24.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12573888,139.26
25.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12672693,141.14
26.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12672693,141.14
27.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12672693,141.14
28.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12571690,139.22
29.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12653931,140.79
30.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12744915,142.52
31.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12860670,144.72
01.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12799628,143.56
02.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12799628,143.56
03.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12799628,143.56
04.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12884431,145.17
05.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,13006534,147.5
06.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,13010747,147.58
07.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12886325,145.21
08.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12885859,145.2
09.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12885859,145.2
10.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,12885859,145.2
11.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,13002400,147.42
12.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,13038907,148.11
13.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,13066899,148.65
14.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,13052022,148.36
15.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,13188748,150.96
16.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,13188748,150.96
17.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,13188748,150.96
